"","X1","X2","X3","X4","X5","max"
"text292",0.154639175257732,0.298969072164948,0.247422680412371,0.195876288659794,0.103092783505155,2
"text293",0.213623683973724,0.753981823090075,0.0068388373976424,0.0239359308917484,0.00161972464681004,2
"text294",0.653295128939828,0.123209169054441,0.186246418338109,0.0219675262655205,0.0152817574021012,1
"text295",0.350909462497445,0.377682403433476,0.10790925812385,0.0443490701001431,0.119149805845085,2
"text296",0.14945652173913,0.307065217391304,0.423913043478261,0.0842391304347826,0.0353260869565217,3
"text297",0.694748358862144,0.191466083150985,0.0612691466083151,0.037199124726477,0.0153172866520788,1
"text298",0.190735694822888,0.691643960036331,0.0685740236148955,0.0408719346049046,0.00817438692098093,2
"text299",0.1,0.686666666666667,0.0833333333333333,0.08,0.05,2
"text300",0.0650537634408602,0.621505376344086,0.226344086021505,0.0435483870967742,0.0435483870967742,2
"text301",0.0802139037433155,0.388429752066116,0.0593096742829363,0.075838599902771,0.396208070004861,5
"text302",0.0789177001127396,0.0349492671927847,0.222096956031567,0.660814946046062,0.00322113061684651,4
"text303",0.150565016711762,0.357154225688365,0.444851185739296,0.0428139423842114,0.00461562947636479,3
"text304",0.124528301886792,0.578616352201258,0.119496855345912,0.155974842767296,0.0213836477987421,2
"text305",0.626334519572954,0.245551601423488,0.0931198102016607,0.0272835112692764,0.00771055753262159,1
"text306",0.169775409212029,0.0342596117244005,0.742672249714503,0.0464408070041873,0.00685192234488009,3
"text307",0.106870229007634,0.239799947354567,0.0421163464069492,0.404843379836799,0.206370097394051,4
"text308",0.0990566037735849,0.108490566037736,0.641509433962264,0.0943396226415094,0.0566037735849057,3
"text309",0.335179032853451,0.372093023255814,0.254706533776301,0.0302694721299372,0.00775193798449612,2
"text310",0.346927374301676,0.0407821229050279,0.306145251396648,0.102793296089385,0.203351955307263,1
"text311",0.191011235955056,0.49063670411985,0.202247191011236,0.0917602996254682,0.0243445692883895,2
"text312",0.0851265469952057,0.533671535288215,0.200524027204817,0.054911361355781,0.125766529155982,2
"text313",0.510892780862879,0.378897906877403,0.056386159760786,0.045279794959419,0.00854335753951303,1
"text314",0.593023255813954,0.244186046511628,0.08656330749354,0.062015503875969,0.0142118863049096,1
"text315",0.585543397626113,0.190096439169139,0.00570289317507418,0.21759087537092,0.00106639465875371,1
"text316",0.554778554778555,0.0769230769230769,0.258741258741259,0.0606060606060606,0.048951048951049,1
"text317",0.0875251509054326,0.51307847082495,0.262575452716298,0.0734406438631791,0.0633802816901408,2
"text318",0.0474777448071217,0.7236646884273,0.123145400593472,0.0990356083086053,0.00667655786350148,2
"text319",0.0978835978835979,0.58994708994709,0.148148148148148,0.12962962962963,0.0343915343915344,2
"text320",0.114093959731544,0.686241610738255,0.102348993288591,0.075503355704698,0.0218120805369128,2
"text321",0.0571428571428571,0.89146508443633,0.021816522136011,0.0281150159744409,0.00146052031036057,2
"text322",0.419751841016847,0.411782507818017,0.00756582265711692,0.159386663976596,0.00151316453142338,1
"text323",0.0907333419255059,0.706920994973579,0.0729475447866993,0.126949349142931,0.00244876917128496,2
"text324",0.510133178922988,0.380428488708743,0.0370584829183555,0.0636942675159236,0.00868558193398958,1
"text325",0.477169264726169,0.243757759690992,0.0484204717892123,0.228031452614154,0.00262105117947303,1
"text326",0.550173812282735,0.238006952491309,0.121205098493627,0.0850521436848204,0.00556199304750869,1
"text327",0.222222222222222,0.497777777777778,0.0888888888888889,0.111111111111111,0.08,2
"text328",0.630862972934675,0.154881677766756,0.169760521468046,0.0422275754569931,0.00226725237352983,1
"text329",0.196880170172536,0.644528480264713,0.0737414322855117,0.0765776412195698,0.00827227605766958,2
"text330",0.752759130731596,0.18659688246672,0.0218454886790306,0.0329957901922858,0.00580270793036751,1
"text331",0.0262219581042936,0.0136681028079037,0.604739266082306,0.352993611647601,0.0023770613578963,3
"text332",0.155963302752294,0.339449541284404,0.31651376146789,0.110091743119266,0.0779816513761468,2
"text333",0.107871720116618,0.352769679300292,0.364431486880466,0.131195335276968,0.043731778425656,3
"text334",0.130389064143007,0.706624605678233,0.0998948475289169,0.0431125131440589,0.0199789695057834,2
"text335",0.023374415639609,0.03782405439864,0.304292392690183,0.42966425839354,0.204844878878028,4
"text336",0.683257918552036,0.0799396681749623,0.201357466063348,0.0218702865761689,0.0135746606334842,1
"text337",0.147482014388489,0.553956834532374,0.115107913669065,0.12589928057554,0.0575539568345324,2
"text338",0.60480093676815,0.121779859484778,0.225995316159251,0.0392271662763466,0.00819672131147541,1
"text339",0.0596026490066225,0.69205298013245,0.0993377483443709,0.0993377483443709,0.0496688741721854,2
"text340",0.14064914992272,0.565687789799073,0.0942812982998454,0.17774343122102,0.0216383307573416,2
"text341",0.245049504950495,0.398514851485149,0.200495049504951,0.113861386138614,0.0420792079207921,2
"text342",0.0730676651511099,0.0427921904252474,0.203958277614335,0.671195506820005,0.00898635998930195,4
"text343",0.59158505622053,0.0123322451940515,0.343126586869786,0.0460645629307218,0.00689154878491114,1
"text344",0.0140776699029126,0.0300970873786408,0.0116504854368932,0.0121359223300971,0.932038834951456,5
"text345",0.135200974421437,0.665042630937881,0.107186358099878,0.0730816077953715,0.0194884287454324,2
"text346",0.10731577310887,0.582463465553236,0.0903033802691778,0.21902900546351,0.000888375605205881,2
"text347",0.761299435028249,0.0575564971751412,0.166666666666667,0.00635593220338983,0.00812146892655367,1
"text348",0.036848792884371,0.0571791613722999,0.411689961880559,0.467598475222363,0.0266836086404066,4
"text349",0.106397536777284,0.101493898962253,0.216558330482381,0.570760634051773,0.00478959972630859,4
"text350",0.136239782016349,0.493188010899183,0.136239782016349,0.188010899182561,0.0463215258855586,2
"text351",0.115384615384615,0.355769230769231,0.192307692307692,0.211538461538462,0.125,2
"text352",0.00800609988562714,0.00609988562714449,0.00457491422035837,0.00571864277544796,0.975600457491422,5
"text353",0.372093023255814,0.521755438859715,0.0442610652663166,0.0528882220555139,0.00900225056264066,2
"text354",0.482928835870012,0.0452488687782805,0.263266145619087,0.177704648292884,0.0308515014397367,1
"text355",0.22892585283338,0.682830561037497,0.047082041161545,0.0355229771638004,0.00563856780377784,2
"text356",0.152,0.32,0.208,0.216,0.104,2
"text357",0.716326530612245,0.122448979591837,0.0555102040816327,0.0987755102040816,0.00693877551020408,1
"text358",0.129081245254366,0.700075930144267,0.088078967350038,0.0607441154138193,0.0220197418375095,2
"text359",0.0309457579972184,0.825104311543811,0.122044506258693,0.0152990264255911,0.00660639777468707,2
"text360",0.0482885085574572,0.0235330073349633,0.709963325183374,0.213325183374083,0.00488997555012225,3
"text361",0.0457629793277576,0.0995739308821209,0.189679659144706,0.661669559728578,0.00331387091683762,4
"text362",0.545454545454545,0.0854545454545454,0.301818181818182,0.0363636363636364,0.0309090909090909,1
"text363",0.108552631578947,0.647478070175439,0.103618421052632,0.103618421052632,0.0367324561403509,2
"text364",0.127180692398084,0.0321793365271626,0.475729910512519,0.350899394377655,0.0140106661845792,3
"text365",0.607334428024083,0.0134646962233169,0.338806787082649,0.0367816091954023,0.00361247947454844,1
"text366",0.0782268578878748,0.814863102998696,0.0319426336375489,0.061277705345502,0.0136897001303781,2
"text367",0.0220096469539135,0.0180779052328645,0.92075716428195,0.0383851485549836,0.000770134976287949,3
"text368",0.14125650260104,0.280645591569961,0.375883686808057,0.199279711884754,0.00293450713618781,3
"text369",0.674172185430464,0.120529801324503,0.135099337748344,0.0490066225165563,0.0211920529801325,1
"text370",0.214896214896215,0.36996336996337,0.0769230769230769,0.128205128205128,0.21001221001221,2
"text371",0.766850490196078,0.147365196078431,0.0180759803921569,0.0603553921568627,0.00735294117647059,1
"text372",0.640595903165736,0.0875232774674116,0.184357541899441,0.0558659217877095,0.031657355679702,1
"text373",0.0825515947467167,0.682301438398999,0.140712945590994,0.0819262038774234,0.0125078173858662,2
"text374",0.149203688181056,0.628667225481978,0.0360435875943001,0.0930427493713328,0.0930427493713328,2
"text375",0.0485599464166108,0.721031480241125,0.0519089082384461,0.171466845277964,0.00703281982585399,2
"text376",0.051505016722408,0.70943143812709,0.0225641025641026,0.214715719063545,0.00178372352285396,2
"text377",0.197737449917511,0.647183596511902,0.0737685599811454,0.0737685599811454,0.00754183360829602,2
"text378",0.240923268870867,0.325764192139738,0.00318153462258266,0.428633811603244,0.00149719276356831,4
"text379",0.10388664704633,0.287812130222398,0.00570405655511393,0.601413877848236,0.00118328832792257,4
"text380",0.0425196850393701,0.0328083989501312,0.856692913385827,0.0635170603674541,0.00446194225721785,3
"text381",0.159255719826859,0.171060767890269,0.00668952723593232,0.661307549609309,0.00168643543763,4
"text382",0.290630914826498,0.630662460567823,0.0419242902208202,0.0358675078864353,0.000914826498422713,2
"text383",0.335164835164835,0.181318681318681,0.175824175824176,0.21978021978022,0.0879120879120879,1
"text384",0.0866701561545843,0.792593561894792,0.0041001483032365,0.115763761667975,0.000872371979412021,2
"text385",0.144594007815892,0.457663916630482,0.171949630916196,0.216673903603995,0.00911854103343465,2
"text386",0.138880806905247,0.832702938609252,0.0166812142372224,0.0100863155852973,0.00164872466298128,2
"text387",0.0987607244995234,0.708674928503336,0.161487130600572,0.0232602478551001,0.00781696854146807,2
"text388",0.526171637248935,0.323797930614729,0.0928180158247109,0.05203895313451,0.00517346317711503,1
"text389",0.0922939068100358,0.64426523297491,0.151433691756272,0.0913978494623656,0.0206093189964158,2
"text390",0.18503937007874,0.425196850393701,0.181102362204724,0.149606299212598,0.0590551181102362,2
"text391",0.208860759493671,0.443037974683544,0.164556962025316,0.113924050632911,0.069620253164557,2
"text392",0.224657534246575,0.36986301369863,0.191780821917808,0.115068493150685,0.0986301369863014,2
"text393",0.371045304986079,0.563528220703619,0.00607441154138193,0.0566945077195647,0.00265755504935459,2
"text394",0.114552061937115,0.183757307631537,0.0115342076157371,0.687312371622689,0.00284405119292147,4
"text395",0.176470588235294,0.247058823529412,0.176470588235294,0.164705882352941,0.235294117647059,2
"text396",0.116852146263911,0.20429252782194,0.245627980922099,0.26550079491256,0.167726550079491,4
"text397",0.244725738396624,0.0970464135021097,0.122362869198312,0.164556962025316,0.371308016877637,5
"text398",0.212244897959184,0.644897959183673,0.0714285714285714,0.0598639455782313,0.0115646258503401,2
"text399",0.171888988361683,0.623097582811101,0.0635631154879141,0.062667860340197,0.0787824529991047,2
"text400",0.16397141782625,0.49943587814968,0.190673185408048,0.139150056412185,0.00676946220383603,2
"text401",0.0755555555555556,0.111111111111111,0.4,0.08,0.333333333333333,3
"text402",0.372933487120338,0.341253364090734,0.0789696270665129,0.205536332179931,0.00130718954248366,1
"text403",0.365786767226603,0.588104216660953,0.00668495029139527,0.0353102502571135,0.00411381556393555,2
"text404",0.152337305224565,0.0163153070577452,0.795050412465628,0.032813932172319,0.00348304307974335,3
"text405",0.0662650602409639,0.468373493975904,0.307228915662651,0.0813253012048193,0.0768072289156626,2
"text406",0.0251418059175226,0.0105779549287138,0.933619500229956,0.0272880576421892,0.00337268128161889,3
"text407",0.427536231884058,0.036231884057971,0.0797101449275362,0.135265700483092,0.321256038647343,1
"text408",0.15762854734476,0.671536948581062,0.0713683618994099,0.0553526271424557,0.0441135150323125,2
"text409",0.543237250554324,0.332594235033259,0.065410199556541,0.0399113082039911,0.0188470066518847,1
"text410",0.442424242424242,0.145454545454545,0.175757575757576,0.163636363636364,0.0727272727272727,1
"text411",0.15668202764977,0.483870967741935,0.115207373271889,0.152073732718894,0.0921658986175115,2
"text412",0.069361506660542,0.717501148369316,0.115296279283418,0.086357372531006,0.0114836931557189,2
"text413",0.160616061606161,0.0935093509350935,0.557755775577558,0.174917491749175,0.0132013201320132,3
"text414",0.085972850678733,0.443438914027149,0.14027149321267,0.230769230769231,0.0995475113122172,2
"text415",0.454545454545455,0.151515151515152,0.140151515151515,0.196969696969697,0.0568181818181818,1
"text416",0.0415207603801901,0.370685342671336,0.0285142571285643,0.306653326663332,0.252626313156578,2
"text417",0.292502639915523,0.54065469904963,0.0612460401267159,0.0865892291446674,0.0190073917634636,2
"text418",0.388059701492537,0.246268656716418,0.17910447761194,0.0970149253731343,0.0895522388059701,1
"text419",0.644321766561514,0.0425867507886435,0.267350157728707,0.0307570977917981,0.0149842271293375,1
"text420",0.0502092050209205,0.0460251046025105,0.0502092050209205,0.0460251046025105,0.807531380753138,5
"text421",0.492125984251969,0.18503937007874,0.122047244094488,0.141732283464567,0.0590551181102362,1
"text422",0.0788253477588872,0.428129829984544,0.344667697063369,0.0772797527047913,0.071097372488408,2
"text423",0.150040333422963,0.806668459263243,0.0118311374025276,0.0263511696692659,0.00510890024200054,2
"text424",0.0123565754633716,0.0088261253309797,0.00970873786407767,0.00970873786407767,0.959399823477493,5
"text425",0.540453074433657,0.0679611650485437,0.333333333333333,0.0409924487594391,0.017259978425027,1
"text426",0.0558659217877095,0.382282521947326,0.13487629688747,0.405426975259377,0.0215482841181165,4
"text427",0.0275722932078009,0.750504371217216,0.150638870208473,0.0571620712844654,0.0141223940820444,2
"text428",0.0510822510822511,0.708441558441558,0.0543290043290043,0.180952380952381,0.00519480519480519,2
"text429",0.283889980353635,0.588408644400786,0.0658153241650295,0.0412573673870334,0.0206286836935167,2
"text430",0.16852886405959,0.0661080074487896,0.279329608938547,0.453445065176909,0.0325884543761639,4
"text431",0.203125,0.4328125,0.05078125,0.1265625,0.18671875,2
"text432",0.56644963615473,0.276522405208732,0.0995787054768288,0.0513213328226733,0.00612792033703562,1
"text433",0.313102409638554,0.225903614457831,0.14789156626506,0.282530120481928,0.0305722891566265,1
"text434",0.136929460580913,0.116182572614108,0.0663900414937759,0.0829875518672199,0.597510373443983,5
"text435",0.0692938376090981,0.836815657233536,0.034911399100767,0.0515736577624967,0.00740544829410209,2
"text436",0.518535843760964,0.189217635364285,0.0589404747982692,0.231785756051924,0.00152029002455853,1
"text437",0.131356662644372,0.155662816755732,0.0796414411308395,0.628512325461127,0.00482675400792967,4
"text438",0.131836499712147,0.0368451352907311,0.227979274611399,0.43811168681635,0.165227403569372,4
"text439",0.289985052316891,0.306427503736921,0.0911808669656203,0.291479820627803,0.0209267563527653,2
"text440",0.0697674418604651,0.0581395348837209,0.0697674418604651,0.0872093023255814,0.715116279069767,5
"text441",0.358757062146893,0.115819209039548,0.180790960451977,0.248587570621469,0.096045197740113,1
"text442",0.22029958677686,0.659607438016529,0.0552685950413223,0.0586260330578512,0.00619834710743802,2
"text443",0.146072796934866,0.735632183908046,0.0818965517241379,0.0292145593869732,0.00718390804597701,2
"text444",0.185685135771464,0.64338408413122,0.0684350965311568,0.0572908491602574,0.0452048344059017,2
"text445",0.185970636215334,0.561174551386623,0.107667210440457,0.117455138662316,0.0277324632952692,2
"text446",0.113935542442124,0.0335905583295506,0.242850658193373,0.603268270540173,0.00635497049477985,4
"text447",0.168814432989691,0.518556701030928,0.0814432989690722,0.226030927835052,0.00515463917525773,2
"text448",0.124737945492662,0.490566037735849,0.277777777777778,0.0513626834381551,0.0555555555555556,2
"text449",0.0327342747111682,0.836649550706033,0.0802310654685494,0.0285622593068036,0.0218228498074454,2
"text450",0.0707964601769911,0.71976401179941,0.0648967551622419,0.112094395280236,0.0324483775811209,2
"text451",0.032280701754386,0.809122807017544,0.0982456140350877,0.0456140350877193,0.0147368421052632,2
"text452",0.197402597402597,0.103896103896104,0.47012987012987,0.179220779220779,0.0493506493506494,3
"text453",0.271493212669683,0.375565610859729,0.131221719457014,0.14027149321267,0.081447963800905,2
"text454",0.12972972972973,0.408108108108108,0.121621621621622,0.289189189189189,0.0513513513513514,2
"text455",0.124777183600713,0.229946524064171,0.0944741532976827,0.304812834224599,0.245989304812834,4
"text456",0.078236914600551,0.423691460055096,0.0867768595041322,0.402479338842975,0.00881542699724518,2
"text457",0.0741577871058013,0.670756646216769,0.0557528791303412,0.195350339037778,0.00398234850931008,2
"text458",0.0983606557377049,0.611241217798595,0.121779859484778,0.053864168618267,0.114754098360656,2
"text459",0.28551724137931,0.372413793103448,0.293793103448276,0.0275862068965517,0.0206896551724138,2
"text460",0.142857142857143,0.202380952380952,0.107142857142857,0.142857142857143,0.404761904761905,5
"text461",0.188979159307665,0.747439067467326,0.0317908866125044,0.0257859413634758,0.00600494524902861,2
"text462",0.213381555153707,0.124298086989626,0.0142761968211668,0.645759969544113,0.00228419149138669,4
"text463",0.200947225981055,0.296571944068561,0.100586377988272,0.189219666215607,0.212674785746504,2
"text464",0.0855065591907697,0.827485380116959,0.00242347610768663,0.0841894526105052,0.000395131974079342,2
"text465",0.11301095378039,0.843441090034731,0.013625434143735,0.0267165375367352,0.00320598450440823,2
"text466",0.20041928721174,0.717819706498952,0.0519916142557652,0.0226415094339623,0.00712788259958071,2
"text467",0.162446784673986,0.691239076854134,0.00873851669280753,0.1342146538203,0.00336096795877213,2
"text468",0.130901287553648,0.360515021459227,0.178111587982833,0.0965665236051502,0.233905579399142,2
"text469",0.0987227805695142,0.808417085427136,0.0128768844221106,0.0768425460636516,0.00314070351758794,2
"text470",0.00806747341400807,0.0154015401540154,0.0300696736340301,0.0102676934360103,0.936193619361936,5
"text471",0.281616688396349,0.567144719687093,0.0586701434159061,0.0730117340286832,0.0195567144719687,2
"text472",0.495909210873581,0.415676959619952,0.0475059382422803,0.0364212193190816,0.00448667194510425,1
"text473",0.0566620879120879,0.303914835164835,0.0501373626373626,0.202953296703297,0.386332417582418,5
"text474",0.208020050125313,0.431077694235589,0.205513784461153,0.0852130325814536,0.0701754385964912,2
"text475",0.214496418036241,0.741677201854193,0.0170670037926675,0.0233881163084703,0.00337126000842815,2
"text476",0.0677830940988836,0.720893141945773,0.0709728867623605,0.12280701754386,0.0175438596491228,2
"text477",0.588651511001552,0.120651876198302,0.00912991874372318,0.280379804619739,0.00118688943668401,1
"text478",0.488888888888889,0.168888888888889,0.16,0.115555555555556,0.0666666666666667,1
"text479",0.51536897500299,0.413048678387753,0.00466451381413706,0.0651835904796077,0.0017342423155125,1
"text480",0.395736793327155,0.39017608897127,0.1241890639481,0.0741427247451344,0.0157553290083411,1
"text481",0.0754966887417219,0.692715231788079,0.0503311258278146,0.162913907284768,0.0185430463576159,2
"text482",0.58535835127653,0.208243617348508,0.186404183328207,0.014457090126115,0.0055367579206398,1
"text483",0.356687898089172,0.401273885350318,0.13588110403397,0.0764331210191083,0.029723991507431,2
"text484",0.744631185807656,0.137254901960784,0.100373482726424,0.0107376283846872,0.00700280112044818,1
"text485",0.0945821854912764,0.0596877869605142,0.51147842056933,0.303030303030303,0.0312213039485767,3
"text486",0.158914728682171,0.434108527131783,0.22093023255814,0.131782945736434,0.0542635658914729,2
"text487",0.1796875,0.2890625,0.125,0.1796875,0.2265625,2
"text488",0.527124972545574,0.418625082363277,0.0292115088952339,0.0206457280913683,0.00439270810454645,1
"text489",0.207077953132473,0.695042244540092,0.0476645942930018,0.0435198469631755,0.00669536107125777,2
"text490",0.496841188003776,0.0917144724420884,0.00464744753467432,0.405635030135793,0.00116186188366858,1
"text491",0.304255319148936,0.0398936170212766,0.0412234042553191,0.608776595744681,0.00585106382978723,4
"text492",0.641538997214485,0.324860724233983,0.008008356545961,0.0235027855153203,0.0020891364902507,1
"text493",0.00935720097640358,0.0423108218063466,0.0113913751017087,0.0130187144019528,0.923921887713588,5
"text494",0.0583357163282814,0.526165284529597,0.19359450957964,0.21618530168716,0.0057191878753217,2
"text495",0.0914059555220505,0.821962558110315,0.0150772710139465,0.0697637894207815,0.00179042593290614,2
"text496",0.0202498488817248,0.00896635099738062,0.950433205722345,0.0191416481966552,0.00120894620189402,3
"text497",0.0214038128249567,0.0503466204506066,0.835875216637782,0.0896880415944541,0.00268630849220104,3
"text498",0.367605633802817,0.330985915492958,0.254929577464789,0.0246478873239437,0.021830985915493,1
"text499",0.0495002379819134,0.712517848643503,0.196573060447406,0.0233222275107092,0.0180866254164683,2
"text500",0.216642228739003,0.745967741935484,0.0208944281524927,0.0139296187683284,0.00256598240469208,2
"text501",0.199823425544438,0.0378163625662154,0.419805768098882,0.340347263095939,0.00220718069452619,3
"text502",0.437810945273632,0.494450822809032,0.0145426712590892,0.0478377344048986,0.00535782625334864,2
"text503",0.121451612903226,0.0420967741935484,0.475161290322581,0.350967741935484,0.0103225806451613,3
"text504",0.0412371134020619,0.0549828178694158,0.0481099656357388,0.0584192439862543,0.797250859106529,5
"text505",0.152871551221139,0.740935233808452,0.0296740851879637,0.0750187546886722,0.00150037509377344,2
"text506",0.225,0.667105263157895,0.0447368421052632,0.0565789473684211,0.00657894736842105,2
"text507",0.0312334568554791,0.371272278101288,0.0929945297335451,0.501676371978119,0.00282336333156873,4
"text508",0.0717308079790449,0.770904694741084,0.0137013902881322,0.140237759419706,0.00342534757203304,2
"text509",0.440217391304348,0.206521739130435,0.201086956521739,0.0815217391304348,0.0706521739130435,1
"text510",0.705563093622795,0.224559023066486,0.0345997286295794,0.0298507462686567,0.00542740841248304,1
"text511",0.0848214285714286,0.717633928571429,0.116071428571429,0.0390625,0.0424107142857143,2
"text512",0.687956204379562,0.0515510948905109,0.230839416058394,0.0164233576642336,0.0132299270072993,1
"text513",0.181031090121999,0.59504132231405,0.191263282172373,0.0240062967335695,0.00865800865800866,2
"text514",0.0572320499479709,0.782518210197711,0.0790842872008325,0.0613943808532778,0.0197710718002081,2
"text515",0.112635078969244,0.808811305070657,0.0324189526184539,0.0415627597672485,0.00457190357439734,2
"text516",0.232467532467532,0.497402597402597,0.061038961038961,0.135064935064935,0.074025974025974,2
"text517",0.299175257731959,0.156907216494845,0.247835051546392,0.14,0.156082474226804,1
"text518",0.0210751718697171,0.431421165333033,0.0072128930463203,0.315789473684211,0.224501296066719,2
"text519",0.0971777713121909,0.018620890311318,0.8559790514984,0.0200756473668897,0.00814663951120163,3
"text520",0.0746046999213768,0.0100463003407006,0.88355027518127,0.0286537957543461,0.00314492880230628,3
"text521",0.0831858407079646,0.725663716814159,0.104424778761062,0.0530973451327434,0.0336283185840708,2
"text522",0.702982227131238,0.201927904408073,0.00743046490611507,0.0856511697961643,0.00200823375840948,1
"text523",0.310432569974555,0.0916030534351145,0.292620865139949,0.173027989821883,0.132315521628499,1
"text524",0.487076392877657,0.337162550258472,0.0677771395749569,0.0982194141298105,0.00976450315910396,1
"text525",0.664663461538462,0.0637019230769231,0.233573717948718,0.0332532051282051,0.00480769230769231,1
"text526",0.138486312399356,0.0222758990874933,0.421363392377885,0.209071390230811,0.208803005904455,3
"text527",0.255366395262768,0.0503330866025167,0.344189489267209,0.338267949666913,0.0118430792005922,3
"text528",0.620217018846373,0.124214734437464,0.12621359223301,0.0177041690462593,0.111650485436893,1
"text529",0.673292999135696,0.0371650821089023,0.265341400172861,0.0155574762316335,0.00864304235090752,1
"text530",0.0963665086887836,0.749341758820432,0.0631911532385466,0.0753027909426014,0.0157977883096366,2
"text531",0.0782450747519911,0.7497554841414,0.122816822691072,0.0405197708537097,0.00866284756182758,2
"text532",0.0609137055837563,0.0964467005076142,0.0431472081218274,0.0380710659898477,0.761421319796954,5
"text533",0.523710386305806,0.094147582697201,0.25410594494564,0.124681933842239,0.00335415220911404,1
"text534",0.601691657054979,0.141484044598231,0.222222222222222,0.0230680507497117,0.0115340253748558,1
"text535",0.103857566765579,0.596439169139466,0.142433234421365,0.109792284866469,0.0474777448071217,2
"text536",0.0201901631646907,0.863657706303557,0.00481277145204836,0.109754666040615,0.00158469303908909,2
"text537",0.532248342374925,0.185051235684147,0.196503918022905,0.0717299578059072,0.0144665461121157,1
"text538",0.238805970149254,0.528358208955224,0.0895522388059701,0.113432835820896,0.0298507462686567,2
"text539",0.0656871218668972,0.0114520311149525,0.806395851339672,0.113223854796888,0.00324114088159032,3
"text540",0.132203389830508,0.683389830508475,0.0776271186440678,0.101694915254237,0.00508474576271186,2
"text541",0.0199057097957046,0.0429544264012572,0.0136196961760084,0.0162388685175485,0.907281299109481,5
"text542",0.147298520977966,0.789012979172955,0.0350135828554181,0.024147298520978,0.00452761847268337,2
"text543",0.0386680988184748,0.657357679914071,0.160042964554243,0.125671321160043,0.0182599355531686,2
"text544",0.117241379310345,0.711330049261084,0.096551724137931,0.058128078817734,0.0167487684729064,2
"text545",0.68886337543054,0.0803673938002296,0.173363949483352,0.0413318025258324,0.0160734787600459,1
"text546",0.230546357615894,0.129966887417219,0.107615894039735,0.521523178807947,0.0103476821192053,4
"text547",0.025,0.0101470588235294,0.731617647058823,0.103088235294118,0.130147058823529,3
"text548",0.192567567567568,0.412162162162162,0.22972972972973,0.097972972972973,0.0675675675675676,2
"text549",0.329197518511107,0.585551330798479,0.0642385431258755,0.0152091254752852,0.00580348208925355,2
"text550",0.736842105263158,0.0779352226720648,0.131578947368421,0.0374493927125506,0.0161943319838057,1
"text551",0.0829711576451995,0.634926906361122,0.112998814697748,0.163176610035559,0.00592651126037139,2
"text552",0.198496240601504,0.545864661654135,0.192481203007519,0.0451127819548872,0.0180451127819549,2
"text553",0.462412047895322,0.425256141217134,0.0102456486853475,0.0999876558449574,0.00209850635723985,1
"text554",0.51858407079646,0.113274336283186,0.0725663716814159,0.261946902654867,0.0336283185840708,1
"text555",0.0188854364230661,0.80117832210161,0.0491909123925588,0.130328342950917,0.000416986131848325,2
"text556",0.673427230046948,0.28093896713615,0.00882629107981221,0.0334272300469484,0.00338028169014085,1
"text557",0.190804597701149,0.422222222222222,0.280459770114943,0.071264367816092,0.0352490421455939,2
"text558",0.519461077844311,0.278443113772455,0.125748502994012,0.0523952095808383,0.0239520958083832,1
"text559",0.302848575712144,0.0734632683658171,0.493253373313343,0.109445277361319,0.0209895052473763,3
"text560",0.297568219788379,0.568219788379432,0.0150361982550585,0.117133840727678,0.00204195284945239,2
"text561",0.0312839452530958,0.803606343688898,0.0712578752987182,0.0888550945035846,0.0049967412557028,2
"text562",0.0596252129471891,0.52129471890971,0.216354344122658,0.0971039182282794,0.105621805792164,2
"text563",0.432314410480349,0.200873362445415,0.209606986899563,0.0829694323144105,0.074235807860262,1
"text564",0.0837320574162679,0.447368421052632,0.076555023923445,0.330143540669856,0.062200956937799,2
"text565",0.318181818181818,0.248663101604278,0.275401069518717,0.109625668449198,0.0481283422459893,1
"text566",0.0363457760314342,0.765225933202358,0.106090373280943,0.0717092337917485,0.0206286836935167,2
"text567",0.365333919156415,0.537126537785589,0.0395430579964851,0.0540421792618629,0.00395430579964851,2
"text568",0.210736196319018,0.745092024539877,0.0168711656441718,0.0193251533742331,0.00797546012269939,2
"text569",0.577259475218659,0.189504373177843,0.119533527696793,0.0816326530612245,0.032069970845481,1
"text570",0.153413089373681,0.297208538587849,0.0403471733520995,0.501993901008679,0.00703729767769177,4
"text571",0.0478149100257069,0.751670951156812,0.0879177377892031,0.0982005141388175,0.0143958868894602,2
"text572",0.147783251231527,0.152709359605911,0.421182266009852,0.226600985221675,0.0517241379310345,3
"text573",0.0183557394002068,0.0408479834539814,0.0103412616339193,0.00879007238883144,0.921664943123061,5
"text574",0.0639873083024855,0.203595980962454,0.583289264939186,0.12374405076679,0.0253833950290851,3
"text575",0.151987529228371,0.426344505066251,0.175370226032736,0.190958690568979,0.0553390491036633,2
"text576",0.1609375,0.7328125,0.05,0.04453125,0.01171875,2
"text577",0.112040133779264,0.602006688963211,0.130434782608696,0.118729096989967,0.0367892976588629,2
"text578",0.487964989059081,0.366520787746171,0.0842450765864333,0.0448577680525164,0.0164113785557987,1
"text579",0.681791044776119,0.199402985074627,0.0471641791044776,0.0626865671641791,0.00895522388059702,1
"text580",0.602184087363494,0.34009360374415,0.0351014040561622,0.0176807072282891,0.00494019760790432,1
"text581",0.651732882502113,0.214285714285714,0.0262045646661031,0.102704987320372,0.00507185122569738,1
"text582",0.096,0.277333333333333,0.0773333333333333,0.176,0.373333333333333,5
"text583",0.16331305568554,0.0790828263921385,0.145999064108563,0.394010294805803,0.217594759007955,4
